application_id,customer_id,property_id,application_date,decision_date,loan_purpose,occupancy_type,property_type,property_state,property_zip,loan_amount,loan_term_months,interest_rate_percent,rate_type,dti_percent,ltv_percent,income_annual,co_applicant,channel,applicant_age_bucket,applicant_sex,applicant_ethnicity,applicant_race,decision,hmda_action_taken
APP202400126,17268,PROP202400126,6/23/2024,7/7/2024,purchase,primary,condo,MA,96705,117000,360,4.854,fixed,35.1,66.3,117900,1,online,45-54,female,not_hispanic_or_latino,two_or_more,approved,1_ORIGINATED
APP202400127,10513,PROP202400127,3/16/2024,3/31/2024,refinance,secondary,single_family,NM,71033,440700,360,6.405,fixed,20.7,88.83,41800,0,retail,35-44,female,not_hispanic_or_latino,white,approved,1_ORIGINATED
APP202400128,14412,PROP202400128,8/22/2024,8/24/2024,purchase,primary,single_family,KS,79620,114400,360,6.001,fixed,37,75.44,179700,0,retail,45-54,female,not_hispanic_or_latino,two_or_more,approved,1_ORIGINATED
APP202400129,11889,PROP202400129,12/24/2024,1/7/2025,purchase,primary,single_family,OH,38246,149900,360,5.238,fixed,10,68.93,98100,1,retail,35-44,not_provided,not_hispanic_or_latino,white,approved,1_ORIGINATED
APP202400130,17687,PROP202400130,10/7/2024,11/3/2024,cash_out,primary,single_family,WI,28184,135400,360,5.162,fixed,13.5,78.32,75500,0,retail,45-54,male,not_hispanic_or_latino,black_or_african_american,approved,1_ORIGINATED
APP202400131,13914,PROP202400131,1/3/2024,1/16/2024,refinance,primary,single_family,MS,42911,177400,360,4.83,fixed,37.4,75.48,66100,1,retail,25-34,not_provided,not_hispanic_or_latino,white,approved,1_ORIGINATED
APP202400132,14447,PROP202400132,9/10/2024,10/13/2024,purchase,primary,single_family,CO,21359,75900,360,5.826,fixed,10,68.56,69000,0,broker,55-64,male,not_hispanic_or_latino,white,approved,1_ORIGINATED
APP202400133,12526,PROP202400133,1/9/2024,1/23/2024,home_improvement,primary,single_family,NH,10801,115000,180,5.66,fixed,19.8,80.47,161200,0,retail,25-34,male,not_hispanic_or_latino,white,approved,1_ORIGINATED
APP202400134,12703,PROP202400134,4/30/2024,5/19/2024,purchase,secondary,single_family,WV,27147,90100,180,5.472,fixed,20.9,95.31,108300,0,retail,75+,male,not_hispanic_or_latino,asian,denied,3_DENIED
APP202400135,17389,PROP202400135,10/30/2024,11/22/2024,refinance,secondary,multi_family,ID,57390,76500,240,4.278,arm,23.5,64.25,249100,1,retail,75+,male,not_hispanic_or_latino,two_or_more,approved,1_ORIGINATED
APP202400136,11219,PROP202400136,3/23/2024,4/6/2024,purchase,primary,single_family,MN,75812,163100,180,6.486,fixed,40.2,82.95,84000,0,retail,35-44,male,hispanic_or_latino,white,approved,1_ORIGINATED
APP202400137,14937,PROP202400137,11/5/2024,11/26/2024,purchase,secondary,condo,NE,96158,118000,360,4.4,fixed,47.4,62.09,46400,0,retail,55-64,male,not_hispanic_or_latino,white,approved,1_ORIGINATED
APP202400138,17946,PROP202400138,9/5/2024,9/6/2024,purchase,primary,single_family,CT,71881,281300,180,6.598,fixed,22.8,92.93,115000,0,online,45-54,male,not_hispanic_or_latino,asian,approved,1_ORIGINATED
APP202400139,14180,PROP202400139,11/16/2024,12/6/2024,purchase,primary,single_family,WA,40410,136100,360,5.836,arm,32.6,75.47,161700,1,retail,18-24,male,not_hispanic_or_latino,asian,approved,1_ORIGINATED
APP202400140,18152,PROP202400140,8/8/2024,8/18/2024,purchase,primary,single_family,AK,51745,57300,360,5.057,arm,35.4,71.58,75900,0,retail,65-74,male,not_provided,black_or_african_american,approved,1_ORIGINATED
APP202400141,15321,PROP202400141,4/15/2024,5/19/2024,purchase,investment,single_family,FL,87133,128000,360,5.155,fixed,16.9,71.36,72700,0,retail,18-24,female,not_hispanic_or_latino,white,approved,1_ORIGINATED
APP202400142,15090,PROP202400142,11/29/2024,12/6/2024,purchase,primary,condo,SC,61508,140300,360,5.596,fixed,37.9,82.42,131200,1,broker,25-34,male,not_hispanic_or_latino,black_or_african_american,approved,1_ORIGINATED
APP202400143,10329,PROP202400143,10/31/2024,11/17/2024,cash_out,investment,condo,SC,66735,68600,240,5.893,arm,32.5,85.81,104000,0,online,35-44,male,not_provided,asian,approved,1_ORIGINATED
APP202400144,16653,PROP202400144,6/5/2024,6/7/2024,refinance,secondary,single_family,NC,96468,178400,360,6.343,fixed,54.6,67.18,123000,0,broker,25-34,female,not_hispanic_or_latino,asian,denied,3_DENIED
APP202400145,10534,PROP202400145,10/22/2024,11/2/2024,purchase,primary,single_family,NY,47616,102400,360,4.761,fixed,36.5,68.4,153500,0,broker,45-54,male,not_hispanic_or_latino,asian,approved,1_ORIGINATED
APP202400146,15317,PROP202400146,9/23/2024,10/12/2024,purchase,primary,single_family,AR,10926,84700,360,5.268,fixed,42,66.87,79200,0,online,35-44,female,hispanic_or_latino,white,approved,1_ORIGINATED
APP202400147,14963,PROP202400147,1/22/2024,2/7/2024,purchase,primary,single_family,SC,41877,120300,360,5.132,fixed,32.7,66.07,53400,0,retail,35-44,male,not_provided,white,approved,1_ORIGINATED
APP202400148,18105,PROP202400148,5/12/2024,6/11/2024,purchase,primary,single_family,ID,59545,80500,360,6.374,arm,44.7,75.35,172900,0,retail,55-64,male,not_hispanic_or_latino,black_or_african_american,approved,1_ORIGINATED
APP202400149,19528,PROP202400149,11/3/2024,11/20/2024,purchase,primary,condo,NJ,58035,99500,240,6.132,fixed,40.6,69.7,101100,0,retail,35-44,female,not_hispanic_or_latino,black_or_african_american,approved,1_ORIGINATED
APP202400150,10398,PROP202400150,2/10/2024,2/26/2024,cash_out,primary,single_family,AL,44905,133500,360,5.083,arm,10,77.66,124000,0,retail,18-24,female,not_hispanic_or_latino,white,approved,1_ORIGINATED
APP202400151,18489,PROP202400151,10/23/2024,11/21/2024,purchase,primary,single_family,KS,64086,101900,180,4.11,fixed,23,63.67,85500,0,broker,25-34,female,not_hispanic_or_latino,two_or_more,approved,1_ORIGINATED
APP202400152,10934,PROP202400152,11/13/2024,12/5/2024,purchase,primary,single_family,HI,65335,196900,360,7.017,fixed,24,97,81700,1,retail,65-74,female,not_hispanic_or_latino,black_or_african_american,denied,3_DENIED
APP202400153,18147,PROP202400153,9/14/2024,9/19/2024,refinance,primary,condo,WA,30715,183300,240,7.269,fixed,27.3,85.37,87500,0,retail,18-24,female,hispanic_or_latino,native_hawaiian_or_pacific_islander,approved,1_ORIGINATED
APP202400154,16605,PROP202400154,7/8/2024,7/25/2024,purchase,secondary,multi_family,NH,22443,124400,360,4,fixed,39.8,65.09,115100,1,retail,35-44,not_provided,not_provided,white,approved,1_ORIGINATED
APP202400155,19005,PROP202400155,12/14/2024,1/5/2025,cash_out,primary,single_family,IL,84241,185200,360,6.052,fixed,12.9,73.51,63200,0,broker,25-34,male,not_hispanic_or_latino,white,approved,1_ORIGINATED
APP202400156,14569,PROP202400156,10/5/2024,10/9/2024,purchase,primary,single_family,NY,56517,343200,360,6.983,arm,20.9,97,100700,0,broker,65-74,female,not_hispanic_or_latino,black_or_african_american,denied,3_DENIED
APP202400157,18348,PROP202400157,4/24/2024,5/8/2024,cash_out,primary,condo,ND,29612,187100,360,6.604,fixed,10,91.67,280500,0,online,18-24,male,not_hispanic_or_latino,black_or_african_american,approved,1_ORIGINATED
APP202400158,12244,PROP202400158,3/11/2024,4/12/2024,purchase,primary,single_family,FL,96503,140100,360,5.593,fixed,38.4,91.52,53600,0,retail,35-44,male,not_hispanic_or_latino,asian,approved,1_ORIGINATED
APP202400159,14478,PROP202400159,12/22/2024,1/1/2025,refinance,primary,multi_family,WA,50822,125100,360,6.033,fixed,43,73.81,94700,1,retail,25-34,female,hispanic_or_latino,white,approved,1_ORIGINATED
APP202400160,16269,PROP202400160,5/17/2024,5/18/2024,purchase,primary,single_family,CO,72784,59600,360,5.241,fixed,27.5,52.77,90100,0,retail,45-54,male,not_hispanic_or_latino,asian,withdrawn,4_WITHDRAWN
APP202400161,19897,PROP202400161,12/24/2024,1/29/2025,home_improvement,primary,condo,FL,22066,103800,360,4.49,fixed,20.4,81.28,58700,0,broker,25-34,female,not_hispanic_or_latino,black_or_african_american,approved,1_ORIGINATED
APP202400162,13694,PROP202400162,8/10/2024,8/31/2024,purchase,investment,single_family,FL,35408,170100,240,7.313,fixed,43.2,81.42,162900,0,broker,35-44,male,hispanic_or_latino,white,denied,3_DENIED
APP202400163,19441,PROP202400163,7/12/2024,8/12/2024,purchase,primary,single_family,IA,57012,132000,240,7.138,fixed,32.5,93.21,48200,0,retail,45-54,male,not_hispanic_or_latino,black_or_african_american,approved,1_ORIGINATED
APP202400164,17779,PROP202400164,6/24/2024,7/3/2024,home_improvement,primary,single_family,NJ,63593,240500,240,4.982,fixed,26.4,76.51,43300,0,retail,25-34,male,hispanic_or_latino,black_or_african_american,approved,1_ORIGINATED
APP202400165,10395,PROP202400165,5/14/2024,5/30/2024,refinance,primary,single_family,CT,35714,325600,360,6.39,fixed,43.3,97,158800,0,retail,25-34,not_provided,hispanic_or_latino,white,denied,3_DENIED
APP202400166,15890,PROP202400166,6/6/2024,6/9/2024,purchase,secondary,single_family,FL,15872,99500,240,5.471,fixed,28.1,72.82,76400,0,retail,65-74,female,not_hispanic_or_latino,american_indian_or_alaska_native,approved,1_ORIGINATED
APP202400167,18871,PROP202400167,8/9/2024,8/23/2024,purchase,primary,single_family,HI,49340,173800,180,6.154,fixed,39.9,72.1,232200,1,retail,65-74,male,hispanic_or_latino,white,approved,1_ORIGINATED
APP202400168,12499,PROP202400168,1/30/2024,2/19/2024,purchase,primary,condo,CO,92881,63100,360,4,fixed,44.7,43.6,95100,0,online,65-74,male,hispanic_or_latino,two_or_more,approved,1_ORIGINATED
APP202400169,10427,PROP202400169,3/11/2024,3/24/2024,refinance,investment,multi_family,OK,40185,166200,360,6.793,fixed,49.5,74.95,93500,0,retail,35-44,female,not_hispanic_or_latino,white,denied,3_DENIED
APP202400170,11161,PROP202400170,11/19/2024,12/3/2024,purchase,primary,multi_family,FL,12768,67800,360,5.13,fixed,13.6,68.71,162200,0,retail,35-44,female,not_hispanic_or_latino,white,approved,1_ORIGINATED
APP202400171,11701,PROP202400171,1/26/2024,2/4/2024,refinance,primary,single_family,WA,41143,174900,240,5.196,fixed,25.3,77.85,62700,1,broker,35-44,female,hispanic_or_latino,white,approved,1_ORIGINATED
APP202400172,13118,PROP202400172,2/23/2024,3/8/2024,refinance,primary,single_family,CO,59778,87400,360,4.024,fixed,31.2,50.44,91500,0,online,55-64,female,not_hispanic_or_latino,white,approved,1_ORIGINATED
APP202400173,11461,PROP202400173,12/14/2024,1/8/2025,home_improvement,primary,condo,VA,10105,71200,360,5.461,fixed,32.2,83.73,111700,1,retail,25-34,female,not_provided,black_or_african_american,approved,1_ORIGINATED
APP202400174,18472,PROP202400174,3/1/2024,3/6/2024,purchase,primary,single_family,NV,62374,152900,240,7.68,fixed,36.3,95.43,226300,1,broker,25-34,female,not_hispanic_or_latino,white,denied,3_DENIED
APP202400175,11998,PROP202400175,1/9/2024,1/18/2024,home_improvement,primary,single_family,AZ,87236,131400,360,4.62,fixed,33.8,78.57,160700,1,retail,18-24,female,not_hispanic_or_latino,white,approved,1_ORIGINATED
APP202400176,11640,PROP202400176,5/11/2024,6/3/2024,purchase,primary,single_family,NM,29235,76800,360,7.239,arm,42.8,74.56,68000,0,online,25-34,male,not_provided,asian,denied,3_DENIED
APP202400177,18230,PROP202400177,4/11/2024,4/22/2024,cash_out,primary,single_family,NH,76478,114600,360,4,fixed,35,60.21,90900,1,retail,35-44,male,not_hispanic_or_latino,not_provided,approved,1_ORIGINATED
APP202400178,17792,PROP202400178,4/15/2024,4/19/2024,refinance,investment,single_family,OR,38854,165700,360,5.068,fixed,32.1,77.93,60900,0,online,55-64,female,not_hispanic_or_latino,two_or_more,approved,1_ORIGINATED
APP202400179,10708,PROP202400179,12/1/2024,12/22/2024,refinance,primary,single_family,MA,94649,121900,360,4,fixed,32.5,61.57,111300,0,retail,75+,male,not_hispanic_or_latino,white,approved,1_ORIGINATED
APP202400180,13824,PROP202400180,10/7/2024,10/24/2024,purchase,primary,single_family,WV,91114,179000,180,5.459,fixed,34.7,67.89,114900,0,online,45-54,male,not_provided,two_or_more,approved,1_ORIGINATED
APP202400181,10524,PROP202400181,1/20/2024,2/7/2024,refinance,primary,single_family,MS,55473,79700,180,5.626,arm,28.4,73.61,86800,0,broker,25-34,male,not_hispanic_or_latino,asian,approved,1_ORIGINATED
APP202400182,10947,PROP202400182,10/22/2024,11/10/2024,refinance,primary,multi_family,LA,41986,194900,240,5.412,fixed,30.9,89.51,79500,1,broker,45-54,male,not_provided,white,approved,1_ORIGINATED
APP202400183,18370,PROP202400183,12/14/2024,12/29/2024,purchase,investment,single_family,DE,59861,131500,120,5.054,fixed,17.9,74.86,66600,1,retail,65-74,male,hispanic_or_latino,white,approved,1_ORIGINATED
APP202400184,16762,PROP202400184,12/7/2024,12/30/2024,purchase,primary,condo,NM,33330,130900,360,7.344,arm,38.7,79.11,133900,0,online,65-74,female,not_hispanic_or_latino,two_or_more,incomplete,5_FILE_CLOSED_FOR_INCOMPLETENESS
APP202400185,19761,PROP202400185,7/15/2024,7/25/2024,purchase,primary,multi_family,PA,66817,189300,360,7.453,fixed,34.9,95.04,134000,0,retail,75+,female,not_hispanic_or_latino,two_or_more,denied,3_DENIED
APP202400186,12798,PROP202400186,3/23/2024,4/19/2024,purchase,primary,condo,MS,62281,130000,360,4,fixed,35.8,59.68,117800,0,retail,45-54,female,not_hispanic_or_latino,black_or_african_american,approved,1_ORIGINATED
APP202400187,18486,PROP202400187,5/2/2024,5/25/2024,refinance,primary,single_family,NE,87928,125400,180,4.194,fixed,21.7,70.96,195600,0,retail,25-34,female,not_hispanic_or_latino,white,approved,1_ORIGINATED
APP202400188,13364,PROP202400188,2/21/2024,3/15/2024,refinance,primary,condo,VA,95239,98200,180,7.456,arm,36.1,93.28,231300,0,retail,75+,female,not_hispanic_or_latino,white,approved,1_ORIGINATED
APP202400189,16597,PROP202400189,1/6/2024,2/4/2024,purchase,primary,single_family,MT,59698,66100,360,4.022,arm,37.9,61.74,107800,0,retail,25-34,male,not_hispanic_or_latino,white,approved,1_ORIGINATED
APP202400190,11500,PROP202400190,3/27/2024,4/28/2024,purchase,primary,condo,TX,86932,65000,360,4,fixed,26.9,62.17,70700,1,retail,35-44,female,not_hispanic_or_latino,black_or_african_american,approved,1_ORIGINATED
APP202400191,13521,PROP202400191,11/14/2024,12/2/2024,refinance,primary,single_family,CA,69264,288600,360,7.358,fixed,38.8,96.92,98000,0,broker,65-74,female,not_hispanic_or_latino,white,withdrawn,4_WITHDRAWN
APP202400192,13386,PROP202400192,11/18/2024,12/12/2024,home_improvement,primary,single_family,OR,79370,105100,240,4.592,fixed,41.1,69.98,49100,0,broker,45-54,male,hispanic_or_latino,white,approved,1_ORIGINATED
APP202400193,11521,PROP202400193,4/20/2024,4/27/2024,purchase,secondary,single_family,ND,89191,60900,360,4.426,fixed,10,64.94,101700,1,online,25-34,male,not_hispanic_or_latino,white,approved,1_ORIGINATED
APP202400194,10793,PROP202400194,9/10/2024,10/8/2024,cash_out,primary,multi_family,OH,77913,98300,180,6.744,fixed,26,79.01,51000,0,online,45-54,male,not_hispanic_or_latino,white,approved,1_ORIGINATED
APP202400195,11188,PROP202400195,6/2/2024,6/28/2024,refinance,primary,single_family,MD,42569,136000,240,5.86,fixed,38.5,78.57,65800,0,retail,25-34,male,not_hispanic_or_latino,white,approved,1_ORIGINATED
APP202400196,15909,PROP202400196,9/8/2024,10/1/2024,purchase,primary,single_family,LA,80279,63800,360,6.82,fixed,39.7,72.29,58300,0,online,35-44,male,not_hispanic_or_latino,white,denied,3_DENIED
APP202400197,18166,PROP202400197,8/29/2024,9/11/2024,refinance,primary,single_family,PA,89878,61000,360,4.456,arm,25.2,51.18,94700,0,retail,65-74,male,not_hispanic_or_latino,white,approved,1_ORIGINATED
APP202400198,19418,PROP202400198,1/9/2024,1/20/2024,refinance,primary,single_family,VT,37321,168300,360,6.254,fixed,17.5,90.11,86900,0,broker,55-64,male,hispanic_or_latino,black_or_african_american,approved,1_ORIGINATED
APP202400199,12679,PROP202400199,4/20/2024,4/30/2024,refinance,secondary,single_family,MT,87837,105800,360,5.417,fixed,26.4,71.29,69400,0,retail,45-54,male,not_hispanic_or_latino,white,approved,1_ORIGINATED
APP202400200,16427,PROP202400200,8/23/2024,9/13/2024,purchase,primary,single_family,IN,36371,138400,360,7.332,fixed,43.1,89.88,421800,1,retail,25-34,female,not_hispanic_or_latino,white,approved,1_ORIGINATED
APP202400201,11852,PROP202400201,5/23/2024,6/1/2024,home_improvement,secondary,single_family,MO,85533,202300,240,7.741,fixed,33.8,86.21,73800,0,retail,65-74,male,not_hispanic_or_latino,white,denied,3_DENIED
APP202400202,16259,PROP202400202,9/15/2024,10/10/2024,refinance,investment,single_family,OH,82583,125900,360,6.923,fixed,32.5,97,96200,0,retail,25-34,female,not_hispanic_or_latino,asian,denied,3_DENIED
APP202400203,13943,PROP202400203,2/17/2024,3/10/2024,home_improvement,secondary,single_family,NY,62729,144900,360,5.475,fixed,43.1,86.4,54000,0,broker,55-64,male,hispanic_or_latino,white,approved,1_ORIGINATED
APP202400204,14890,PROP202400204,2/24/2024,3/2/2024,refinance,primary,single_family,RI,57388,118200,360,4.592,arm,15.4,78.45,155800,0,retail,35-44,male,not_hispanic_or_latino,black_or_african_american,approved,1_ORIGINATED
APP202400205,17575,PROP202400205,6/3/2024,7/1/2024,purchase,primary,single_family,OK,91415,173500,180,4.637,fixed,28.7,83.39,65000,1,online,65-74,male,not_hispanic_or_latino,white,approved,1_ORIGINATED
APP202400206,12114,PROP202400206,11/24/2024,11/27/2024,purchase,primary,single_family,OR,41370,95000,360,6.456,fixed,25.2,88.8,79100,1,online,55-64,female,not_hispanic_or_latino,white,approved,1_ORIGINATED
APP202400207,12145,PROP202400207,7/20/2024,7/31/2024,home_improvement,primary,single_family,NV,95647,140400,180,4.9,fixed,40.8,67.71,177400,1,retail,25-34,female,hispanic_or_latino,white,approved,1_ORIGINATED
APP202400208,18307,PROP202400208,6/8/2024,6/27/2024,purchase,secondary,single_family,CA,37284,130600,360,5.236,fixed,29.5,91.18,141900,0,retail,25-34,female,not_hispanic_or_latino,white,approved,1_ORIGINATED
APP202400209,10212,PROP202400209,10/2/2024,10/18/2024,home_improvement,primary,single_family,AZ,99228,104200,240,5.189,fixed,31.6,75.84,73300,1,retail,18-24,female,not_hispanic_or_latino,white,approved,1_ORIGINATED
APP202400210,16631,PROP202400210,9/4/2024,9/12/2024,refinance,primary,single_family,NM,56153,73200,180,5.486,fixed,30,64.85,74700,0,broker,45-54,female,not_hispanic_or_latino,white,approved,1_ORIGINATED
APP202400211,19807,PROP202400211,10/2/2024,10/11/2024,cash_out,investment,condo,IL,97799,275100,360,7.443,fixed,48.6,97,79200,0,broker,25-34,female,hispanic_or_latino,black_or_african_american,denied,3_DENIED
APP202400212,19067,PROP202400212,1/14/2024,1/27/2024,cash_out,primary,single_family,TN,11320,88300,360,5.212,fixed,34.4,81.89,110900,1,retail,25-34,female,not_hispanic_or_latino,white,approved,1_ORIGINATED
APP202400213,14959,PROP202400213,2/16/2024,3/9/2024,refinance,primary,single_family,AZ,52011,160500,360,6.492,fixed,48.8,86.07,109200,0,broker,55-64,female,not_hispanic_or_latino,black_or_african_american,approved,1_ORIGINATED
APP202400214,18164,PROP202400214,7/15/2024,8/4/2024,refinance,primary,condo,MS,40272,147100,360,4,fixed,24.6,67.27,95000,1,retail,45-54,male,not_hispanic_or_latino,white,approved,1_ORIGINATED
APP202400215,16192,PROP202400215,10/27/2024,11/17/2024,purchase,primary,single_family,MS,61988,80800,360,4.953,arm,13.2,83.62,69700,0,retail,45-54,female,not_hispanic_or_latino,black_or_african_american,approved,1_ORIGINATED
APP202400216,10626,PROP202400216,10/31/2024,11/5/2024,cash_out,secondary,single_family,WA,51066,174400,240,6.106,fixed,35.2,82.66,84600,0,retail,55-64,female,hispanic_or_latino,two_or_more,approved,1_ORIGINATED
